"from_iso3","to_iso3","tc_spem"
"NPL","RUS",271.344388654903
"NPL","RWA",314.008679954649
"NPL","R_ASP",183.729089909916
"NPL","R_CSA",569.516911288318
"NPL","R_NEU",271.344388638743
"NPL","R_NMC",234.863037455962
"NPL","R_OEU",319.664161904641
"NPL","R_SSA",314.008679989903
"NPL","SWE",319.664161861023
"NPL","TUR",271.344388596743
"NPL","USA",463.104134094261
"RUS","ARG",369.03714870761
"RUS","AUS",283.519140019583
"RUS","BRA",369.03714870761
"RUS","CAN",271.759959787885
"RUS","CHN",147.176157950593
"RUS","COL",369.03714869039
"RUS","DEU",60.078684197173
"RUS","DNK",53.0862440830149
"RUS","ETH",153.12858895204
"RUS","FIN",32.8952877120255
"RUS","GBR",77.0941797996437
"RUS","GRC",65.7518418578899
"RUS","IDN",283.519140054711
"RUS","IND",283.519139982771
"RUS","MEX",369.037148712405
"RUS","NOR",54.8999495528027
"RUS","NPL",283.519140043521
"RUS","RUS",24.3868255246931
"RUS","RWA",153.12858892806
"RUS","R_ASP",262.917561269135
"RUS","R_CSA",369.037148709208
"RUS","R_NEU",59.8704451366317
"RUS","R_NMC",76.6053516275223
"RUS","R_OEU",59.2725286826356
"RUS","R_SSA",153.128588963315
"RUS","SWE",45.0696817078805
"RUS","TUR",52.6016905919438
"RUS","USA",293.021237890706
"RWA","ARG",341.938068450376
"RWA","AUS",340.564107920428
"RWA","BRA",341.938068450376
"RWA","CAN",401.899762333129
"RWA","CHN",340.564107920428
"RWA","COL",341.938068433156
"RWA","DEU",184.055336461987
"RWA","DNK",184.055336461987
"RWA","ETH",59.4226100590141
"RWA","FIN",184.055336461987
"RWA","GBR",184.055336461987
"RWA","GRC",184.055336461987
"RWA","IDN",340.564107940207
"RWA","IND",340.564107925819
"RWA","MEX",341.938068455172
"RWA","NOR",184.055336372118
"RWA","NPL",340.564107929016
"RWA","RUS",162.475239244106
"RWA","RWA",6.02569550004066
"RWA","R_ASP",340.564107907926
"RWA","R_CSA",341.938068452614
"RWA","R_NEU",162.475239227947
"RWA","R_NMC",137.684645802484
"RWA","R_OEU",184.055336491181
"RWA","R_SSA",71.5959842630952
"RWA","SWE",184.055336461987
"RWA","TUR",162.475239185947
"RWA","USA",401.899762333129
"R_ASP","ARG",569.51691128608
"R_ASP","AUS",177.369550265016
"R_ASP","BRA",569.51691128608
"R_ASP","CAN",429.069254159492
"R_ASP","CHN",120.831090054852
"R_ASP","COL",569.516911269213
"R_ASP","DEU",376.1118476769
"R_ASP","DNK",319.664161877815
"R_ASP","ETH",314.008679978629
"R_ASP","FIN",319.664161877815
"R_ASP","GBR",396.260117481767
"R_ASP","GRC",319.664161877815
"R_ASP","IDN",120.776083772782
"R_ASP","IND",168.429253877238
"R_ASP","MEX",463.380087521235
"R_ASP","NOR",366.028582739457
"R_ASP","NPL",152.354962706514
"R_ASP","RUS",271.344388647935
"R_ASP","RWA",314.008679954649
"R_ASP","R_ASP",173.341726875011
"R_ASP","R_CSA",537.463080836294
"R_ASP","R_NEU",379.080882463039
"R_ASP","R_NMC",269.793227483062
"R_ASP","R_OEU",369.947521047412
"R_ASP","R_SSA",420.018812012703
"R_ASP","SWE",319.664161877815
"R_ASP","TUR",337.756288940774
"R_ASP","USA",431.263141920899
"R_CSA","ARG",119.291992761135
"R_CSA","AUS",551.57813853304
"R_CSA","BRA",112.846486773153
"R_CSA","CAN",155.098731304391
"R_CSA","CHN",566.86820385849
"R_CSA","COL",48.3014576825495
"R_CSA","DEU",303.186040951418
"R_CSA","DNK",315.905128636984
"R_CSA","ETH",306.601358508591
"R_CSA","FIN",315.905128636984
"R_CSA","GBR",287.670394723919
"R_CSA","GRC",315.905128636984
"R_CSA","IDN",551.578138572189
"R_CSA","IND",551.578138502865
"R_CSA","MEX",104.315574392827
"R_CSA","NOR",315.905128559075
"R_CSA","NPL",551.578138560998
"R_CSA","RUS",400.310339107593
"R_CSA","RWA",306.601358484611
"R_CSA","R_ASP",516.695083127274
"R_CSA","R_CSA",55.1802494303588
"R_CSA","R_NEU",333.103101741647
"R_CSA","R_NMC",400.165047562915
"R_CSA","R_OEU",305.454957715563
"R_CSA","R_SSA",310.606708268353
"R_CSA","SWE",315.905128636984
"R_CSA","TUR",395.112266200431
"R_CSA","USA",125.979419283907
"R_NEU","ARG",369.03714870761
"R_NEU","AUS",589.331218856482
"R_NEU","BRA",369.03714870761
"R_NEU","CAN",271.759959787885
"R_NEU","CHN",283.519139978295
"R_NEU","COL",369.03714869039
"R_NEU","DEU",25.7371922166882
"R_NEU","DNK",30.1494442200577
"R_NEU","ETH",153.12858895204
"R_NEU","FIN",53.0862441445671
"R_NEU","GBR",37.4903192961863
"R_NEU","GRC",27.901072000503
"R_NEU","IDN",283.519140054711
"R_NEU","IND",173.268827465796
"R_NEU","MEX",369.037148712405
"R_NEU","NOR",38.0748698553644
"R_NEU","NPL",283.519140043521
"R_NEU","RUS",60.1144571687997
"R_NEU","RWA",153.12858892806
"R_NEU","R_ASP",339.696097547057
"R_NEU","R_CSA",369.037148709089
"R_NEU","R_NEU",26.7846307097571
"R_NEU","R_NMC",97.3229346887695
"R_NEU","R_OEU",33.6643953079854
"R_NEU","R_SSA",169.373747521387
"R_NEU","SWE",35.396524957649
"R_NEU","TUR",35.6434293277992
"R_NEU","USA",260.797086312716
"R_NMC","ARG",427.459452584635
"R_NMC","AUS",456.470795811583
"R_NMC","BRA",427.459452584635
"R_NMC","CAN",319.251338270498
"R_NMC","CHN",235.465844083772
"R_NMC","COL",427.459452566799
"R_NMC","DEU",97.621215529012
"R_NMC","DNK",98.6432153055921
"R_NMC","ETH",82.4883763511543
"R_NMC","FIN",98.6432153055921
"R_NMC","GBR",115.320000671262
"R_NMC","GRC",60.7685051864523
"R_NMC","IDN",235.465844155632
"R_NMC","IND",93.5756788097247
"R_NMC","MEX",427.459452588815
"R_NMC","NOR",113.540133474607
"R_NMC","NPL",102.842872680101
"R_NMC","RUS",78.6598780698312
"R_NMC","RWA",128.991181844092
"R_NMC","R_ASP",279.769391514472
"R_NMC","R_CSA",433.767719426249
"R_NMC","R_NEU",68.7746888044115
"R_NMC","R_NMC",76.8588095779331
"R_NMC","R_OEU",84.284839302658
"R_NMC","R_SSA",160.029300592608
"R_NMC","SWE",101.113098360063
"R_NMC","TUR",47.8559184550593
"R_NMC","USA",369.861535370001
"R_OEU","ARG",408.044332712729
"R_OEU","AUS",578.546524120055
"R_OEU","BRA",308.073461544085
"R_OEU","CAN",207.369775920333
"R_OEU","CHN",169.69617323096
"R_OEU","COL",309.959381978293
"R_OEU","DEU",26.1548680456142
"R_OEU","DNK",23.9662266696277
"R_OEU","ETH",137.144975902593
"R_OEU","FIN",36.6043139455872
"R_OEU","GBR",32.3362802044634
"R_OEU","GRC",31.5890195013306
"R_OEU","IDN",346.74094970474
"R_OEU","IND",177.923549181849
"R_OEU","MEX",330.054109660837
"R_OEU","NOR",33.9698536897225
"R_OEU","NPL",182.049675429173
"R_OEU","RUS",60.0548583726384
"R_OEU","RWA",161.584929026019
"R_OEU","R_ASP",344.263729621284
"R_OEU","R_CSA",309.324190803548
"R_OEU","R_NEU",28.0820983567531
"R_OEU","R_NMC",167.826698276464
"R_OEU","R_OEU",55.0469985099232
"R_OEU","R_SSA",161.163431828361
"R_OEU","SWE",29.0693414891264
"R_OEU","TUR",26.3184699918718
"R_OEU","USA",243.920706179623
"R_SSA","ARG",341.938068450376
"R_SSA","AUS",472.326770978652
"R_SSA","BRA",213.153170136048
"R_SSA","CAN",372.791290885792
